content_id,creator_id,category,duration_seconds,upload_timestamp,virality_score,trend_score,content_type
C005483,CR0152,food,18,2025-10-23,4.58,0.95,clip
C005484,CR0263,gaming,55,2025-07-16,3.28,0.13,edit
C005485,CR0209,anime,104,2026-01-24,2.89,0.03,meme_video
C005486,CR0067,food,68,2025-07-07,6.95,0.77,clip
C005487,CR0465,fitness,43,2025-12-23,0.8,0.22,edit
C005488,CR0374,anime,25,2026-03-04,1.1,0.08,meme_video
C005489,CR0119,finance,85,2025-12-29,10.0,0.54,clip
C005490,CR0789,sports,26,2025-03-20,0.2,0.38,short_video
C005491,CR0217,fitness,120,2025-06-18,6.64,0.72,short_video
C005492,CR0037,fitness,28,2025-09-23,0.72,0.7,clip
C005493,CR0607,music,46,2025-08-28,2.91,0.81,edit
C005494,CR0588,gaming,179,2025-12-13,1.4,0.53,meme_video
C005495,CR0695,anime,74,2025-08-08,0.63,0.27,clip
C005496,CR0148,sports,32,2025-11-12,4.72,0.03,meme_video
C005497,CR0798,finance,109,2025-03-09,6.34,0.6,meme_video
C005498,CR0746,fitness,31,2025-07-17,0.5,0.93,clip
C005499,CR0774,food,55,2025-11-01,0.94,0.37,clip
C005500,CR0688,food,68,2026-01-28,0.49,0.02,edit
C005501,CR0576,gaming,174,2025-07-11,2.5,0.61,short_video
C005502,CR0255,anime,109,2026-02-09,0.13,0.76,clip
C005503,CR0095,finance,110,2025-09-02,0.79,0.14,meme_video
C005504,CR0402,gaming,160,2026-02-18,7.65,0.8,edit
C005505,CR0204,memes,17,2025-10-01,5.7,0.51,meme_video
C005506,CR0416,tech,70,2025-01-21,2.77,0.03,short_video
C005507,CR0584,gaming,109,2025-12-30,0.31,0.86,clip
C005508,CR0525,tech,94,2025-03-04,3.35,0.7,meme_video
C005509,CR0412,tech,90,2026-04-05,1.34,0.62,short_video
C005510,CR0711,finance,59,2026-03-24,0.65,0.92,edit
C005511,CR0285,gaming,171,2026-02-05,4.35,0.44,meme_video
C005512,CR0209,tech,233,2025-12-25,0.25,0.86,short_video
C005513,CR0225,music,34,2025-01-16,3.09,0.45,meme_video
C005514,CR0025,gaming,152,2025-12-02,0.48,0.29,clip
C005515,CR0412,sports,42,2025-05-05,3.42,0.14,clip
C005516,CR0277,tech,116,2025-09-19,1.67,0.2,short_video
C005517,CR0848,fitness,31,2025-05-22,1.33,0.86,edit
C005518,CR0585,finance,123,2025-07-24,1.48,0.05,meme_video
C005519,CR0449,sports,88,2026-04-25,3.55,0.47,short_video
C005520,CR0604,gaming,82,2026-01-22,1.44,0.79,meme_video
C005521,CR0510,anime,67,2025-04-22,1.78,0.34,short_video
C005522,CR0498,music,55,2026-02-17,2.17,0.38,meme_video
C005523,CR0644,anime,97,2025-09-24,1.44,0.76,short_video
C005524,CR0985,gaming,164,2025-10-18,0.97,0.11,edit
C005525,CR0948,food,71,2025-08-20,0.62,0.54,edit
C005526,CR0344,gaming,32,2026-04-15,4.16,0.57,meme_video
C005527,CR0200,food,87,2026-03-01,0.92,0.95,clip
C005528,CR0513,music,38,2025-11-27,1.13,0.56,edit
C005529,CR0469,food,36,2026-02-09,2.22,0.01,meme_video
C005530,CR0987,fitness,46,2025-01-31,1.54,0.45,edit
C005531,CR0181,finance,163,2025-07-27,1.14,0.84,edit
C005532,CR0292,finance,114,2025-10-14,0.38,0.28,clip
C005533,CR0287,anime,116,2025-05-21,2.53,0.52,short_video
C005534,CR0060,tech,124,2025-11-25,0.76,0.92,short_video
C005535,CR0871,sports,60,2025-08-16,0.75,0.89,meme_video
C005536,CR0244,memes,23,2025-07-10,0.67,0.33,edit
C005537,CR0359,fitness,29,2026-01-12,1.18,0.7,edit
C005538,CR0972,fitness,90,2026-03-08,0.48,0.37,meme_video
C005539,CR0895,sports,40,2025-08-20,1.95,0.15,short_video
C005540,CR0503,food,32,2025-11-22,0.85,0.25,edit
C005541,CR0141,food,84,2025-07-11,1.46,0.55,clip
C005542,CR0606,finance,114,2025-11-10,3.0,0.49,clip
C005543,CR0327,gaming,147,2025-09-20,0.71,0.5,short_video
C005544,CR0332,finance,175,2026-02-14,1.69,0.06,clip
C005545,CR0302,memes,7,2025-05-16,1.16,0.46,short_video
C005546,CR0370,music,60,2025-07-18,0.51,0.64,clip
C005547,CR0995,tech,229,2025-12-19,1.07,0.41,short_video
C005548,CR0428,tech,77,2025-09-14,0.49,0.52,clip
C005549,CR0687,memes,27,2025-10-30,1.28,0.48,meme_video
C005550,CR0393,music,19,2025-01-01,0.62,0.07,edit
C005551,CR0931,music,15,2026-01-25,0.92,0.47,short_video
C005552,CR0532,memes,22,2025-02-12,3.68,0.68,short_video
C005553,CR0905,sports,23,2025-06-29,0.37,0.06,edit
C005554,CR0441,tech,200,2025-02-26,1.34,0.68,short_video
C005555,CR0568,music,22,2026-03-10,1.29,0.38,meme_video
C005556,CR0279,anime,24,2026-03-27,2.54,0.86,meme_video
C005557,CR0244,sports,21,2025-05-04,3.06,0.91,edit
C005558,CR0883,gaming,161,2025-03-08,0.49,0.8,short_video
C005559,CR0883,tech,74,2025-03-31,0.21,0.34,edit
C005560,CR0707,food,39,2025-11-24,1.41,0.75,short_video
C005561,CR0773,finance,98,2026-03-18,2.8,0.43,meme_video
C005562,CR0957,memes,27,2025-12-04,0.28,0.16,clip
C005563,CR0773,gaming,136,2025-11-18,6.21,0.63,clip
C005564,CR0454,gaming,155,2026-03-10,0.41,0.92,meme_video
C005565,CR0042,finance,148,2025-09-04,1.37,0.73,clip
C005566,CR0908,sports,86,2025-10-03,3.52,0.79,edit
C005567,CR0297,fitness,78,2025-05-22,0.48,0.93,clip
C005568,CR0896,fitness,30,2026-01-17,10.0,0.7,short_video
C005569,CR0852,sports,76,2026-03-27,0.76,0.91,clip
C005570,CR0356,music,40,2025-02-20,1.65,0.88,meme_video
C005571,CR0200,finance,71,2025-03-11,1.59,0.43,edit
C005572,CR0580,tech,128,2026-03-11,10.0,0.47,short_video
C005573,CR0498,sports,37,2025-01-23,4.72,0.36,clip
C005574,CR0686,tech,221,2025-05-19,6.58,0.71,short_video
C005575,CR0801,fitness,69,2026-03-05,2.21,0.04,edit
C005576,CR0928,finance,128,2026-03-14,3.93,0.71,clip
C005577,CR0783,tech,212,2025-06-01,4.89,0.77,short_video
C005578,CR0478,sports,46,2025-05-12,3.97,0.4,edit
C005579,CR0450,food,81,2025-07-13,3.38,0.33,meme_video
C005580,CR0023,anime,66,2025-03-16,3.4,0.97,short_video
C005581,CR0978,finance,144,2025-08-04,0.61,0.55,clip
C005582,CR0520,tech,240,2025-12-14,5.68,0.46,edit
C005583,CR0977,tech,53,2026-02-09,1.26,0.21,edit
C005584,CR0251,sports,49,2025-01-28,4.02,0.47,edit
C005585,CR0728,memes,8,2026-04-28,2.18,0.93,meme_video
C005586,CR0897,anime,99,2025-11-04,1.26,0.15,meme_video
C005587,CR0071,memes,12,2025-11-04,2.08,0.83,edit
C005588,CR0419,memes,26,2025-05-28,0.35,0.38,edit
C005589,CR0724,anime,119,2025-03-24,1.0,0.68,clip
C005590,CR0975,sports,69,2025-09-13,5.75,0.98,edit
C005591,CR0450,memes,8,2025-01-09,7.3,0.77,short_video
C005592,CR0761,gaming,33,2026-04-02,0.93,0.64,meme_video
C005593,CR0630,memes,7,2025-01-09,3.48,0.74,short_video
C005594,CR0040,food,69,2025-02-25,1.49,0.16,clip
C005595,CR0413,gaming,101,2025-04-11,1.85,0.69,clip
C005596,CR0655,anime,90,2025-04-21,1.47,0.38,clip
C005597,CR0454,tech,58,2025-12-24,3.39,0.45,short_video
C005598,CR0551,anime,84,2025-06-25,2.31,0.55,clip
C005599,CR0949,fitness,106,2026-03-20,4.56,0.27,meme_video
C005600,CR0039,memes,29,2026-01-08,2.04,0.92,edit
C005601,CR0101,sports,76,2025-10-27,0.56,0.05,short_video
C005602,CR0336,music,37,2025-08-24,1.98,0.44,clip
C005603,CR0556,food,33,2025-11-17,2.95,0.52,clip
C005604,CR0782,fitness,52,2025-08-06,4.84,0.05,edit
C005605,CR0358,finance,114,2026-01-30,1.77,0.65,short_video
C005606,CR0122,anime,113,2025-06-17,0.41,0.12,clip
C005607,CR0328,food,51,2025-04-10,10.0,0.44,clip
C005608,CR0477,memes,25,2026-01-01,1.89,0.96,short_video
C005609,CR0492,finance,51,2025-06-11,0.63,0.9,meme_video
C005610,CR0324,food,58,2025-07-15,0.57,0.99,meme_video
C005611,CR0511,fitness,31,2025-08-30,3.09,0.98,clip
C005612,CR0272,finance,76,2025-08-04,0.46,0.64,clip
C005613,CR0330,fitness,69,2026-04-04,3.71,0.08,edit
C005614,CR0628,finance,120,2025-05-24,0.94,0.47,meme_video
C005615,CR0158,tech,219,2025-09-09,0.65,0.29,short_video
C005616,CR0345,food,60,2025-03-12,0.51,0.5,edit
C005617,CR0393,sports,80,2025-10-22,1.6,0.43,edit
C005618,CR0158,tech,84,2026-02-22,2.21,0.45,clip
C005619,CR0487,fitness,114,2025-11-03,1.53,0.03,edit
C005620,CR0467,finance,32,2025-10-11,0.73,0.66,short_video
C005621,CR0005,memes,21,2025-04-10,8.83,0.49,short_video
C005622,CR0621,fitness,89,2026-02-19,1.92,0.15,meme_video
C005623,CR0419,music,34,2026-04-27,0.6,0.83,short_video
C005624,CR0361,anime,22,2025-08-11,1.43,0.97,short_video
C005625,CR0207,fitness,45,2025-03-27,4.08,0.0,meme_video
C005626,CR0310,music,44,2025-04-21,1.95,0.42,short_video
C005627,CR0186,finance,105,2025-12-27,0.27,0.28,clip
C005628,CR0038,memes,22,2025-03-15,3.49,0.17,edit
C005629,CR0833,anime,110,2025-01-08,1.34,0.99,clip
C005630,CR0569,tech,208,2025-06-12,2.2,0.82,meme_video
C005631,CR0412,memes,12,2025-02-28,2.14,0.16,clip
C005632,CR0895,fitness,111,2026-02-19,0.92,0.71,meme_video
C005633,CR0984,tech,103,2025-07-25,0.67,0.12,clip
C005634,CR0151,gaming,177,2025-02-10,1.0,0.49,edit
C005635,CR0485,sports,55,2025-05-09,0.3,0.8,edit
C005636,CR0214,finance,67,2025-08-16,1.87,0.65,short_video
C005637,CR0185,music,18,2025-11-07,0.86,0.14,short_video
C005638,CR0558,sports,30,2025-08-09,4.11,0.29,short_video
C005639,CR0435,gaming,180,2025-12-31,9.23,0.91,edit
C005640,CR0234,food,25,2025-04-23,2.2,0.25,clip
C005641,CR0654,music,52,2025-11-19,2.5,0.93,short_video
C005642,CR0138,tech,172,2025-01-17,2.22,0.9,clip
C005643,CR0413,music,34,2025-09-05,2.12,0.36,clip
C005644,CR0664,gaming,57,2025-05-16,0.52,0.88,clip
C005645,CR0016,fitness,101,2025-11-16,1.16,0.13,clip
C005646,CR0015,tech,221,2025-09-12,0.47,0.19,clip
C005647,CR0909,music,30,2025-06-11,1.75,0.43,clip
C005648,CR0880,tech,79,2025-10-09,0.68,0.81,clip
C005649,CR0363,tech,177,2025-09-30,0.6,0.25,short_video
C005650,CR0837,memes,26,2025-07-22,1.48,0.23,edit
C005651,CR0306,fitness,72,2025-09-26,0.86,0.63,edit
C005652,CR0916,gaming,178,2025-09-13,3.17,0.29,edit
C005653,CR0028,memes,26,2025-10-10,1.71,0.04,short_video
C005654,CR0371,fitness,77,2025-11-16,0.8,0.86,short_video
C005655,CR0393,tech,106,2025-04-05,1.97,0.19,edit
C005656,CR0974,sports,69,2026-01-22,10.0,0.27,short_video
C005657,CR0095,fitness,86,2025-06-16,1.94,0.49,short_video
C005658,CR0696,sports,70,2025-03-25,0.77,0.45,meme_video
C005659,CR0203,anime,102,2025-02-08,10.0,0.69,clip
C005660,CR0847,fitness,65,2025-05-18,2.08,0.12,edit
C005661,CR0984,finance,63,2026-01-27,7.02,0.88,short_video
C005662,CR0961,food,34,2025-02-18,2.93,0.23,short_video
C005663,CR0061,tech,96,2025-11-21,0.85,0.93,meme_video
C005664,CR0425,sports,34,2025-09-09,0.61,0.67,short_video
C005665,CR0624,memes,14,2025-10-03,7.55,0.62,short_video
C005666,CR0988,finance,139,2025-07-17,1.32,0.59,meme_video
C005667,CR0354,sports,57,2025-12-14,2.03,0.53,short_video
C005668,CR0187,memes,23,2026-02-23,1.53,0.77,meme_video
C005669,CR0924,tech,138,2026-02-25,1.75,0.34,edit
C005670,CR0267,gaming,136,2025-06-10,5.42,0.49,meme_video
C005671,CR0713,tech,53,2025-03-29,3.81,0.69,short_video
C005672,CR0868,tech,228,2025-01-29,6.01,0.76,clip
C005673,CR0710,fitness,87,2025-11-06,6.24,0.15,edit
C005674,CR0204,music,46,2025-02-01,2.86,0.26,short_video
C005675,CR0327,tech,201,2025-05-08,3.07,0.26,meme_video
C005676,CR0680,gaming,129,2025-04-15,3.03,0.67,meme_video
C005677,CR0200,music,26,2026-04-30,1.76,0.94,edit
C005678,CR0839,fitness,65,2025-12-18,1.4,0.09,clip
C005679,CR0191,memes,13,2025-07-09,10.0,0.61,clip
C005680,CR0803,anime,104,2025-08-27,1.92,0.44,meme_video
C005681,CR0280,sports,90,2026-02-28,0.57,0.23,clip
C005682,CR0704,tech,203,2025-10-05,1.9,0.21,short_video
C005683,CR0314,fitness,107,2026-02-08,2.1,0.04,meme_video
C005684,CR0079,fitness,70,2025-11-03,4.6,0.31,meme_video
C005685,CR0206,music,27,2025-07-22,10.0,0.72,short_video
C005686,CR0265,music,30,2026-03-05,5.44,0.47,clip
C005687,CR0117,music,38,2025-01-30,1.06,0.53,meme_video
C005688,CR0107,music,48,2026-05-01,2.8,0.32,edit
C005689,CR0429,memes,18,2025-08-14,1.76,0.81,edit
C005690,CR0168,anime,76,2025-01-17,6.86,0.7,short_video
C005691,CR0023,sports,57,2025-03-03,0.75,0.88,meme_video
C005692,CR0022,tech,97,2025-11-17,1.97,0.41,short_video
C005693,CR0692,anime,89,2025-06-15,2.05,0.93,meme_video
C005694,CR0748,sports,56,2025-05-12,5.86,0.76,clip
C005695,CR0463,finance,144,2025-12-27,7.49,0.41,edit
C005696,CR0030,anime,65,2025-06-19,0.39,0.58,clip
C005697,CR0476,sports,29,2026-04-10,2.14,0.56,meme_video
C005698,CR0013,tech,202,2025-06-22,3.63,0.14,clip
C005699,CR0667,memes,8,2025-11-26,1.93,0.0,clip
C005700,CR0004,sports,62,2025-06-10,1.19,0.01,short_video
C005701,CR0605,music,39,2025-10-15,0.54,0.99,meme_video
C005702,CR0312,gaming,119,2025-12-01,0.66,0.05,edit
C005703,CR0304,tech,108,2025-12-20,1.59,0.9,edit
C005704,CR0362,sports,38,2025-03-10,2.3,0.03,short_video
C005705,CR0916,finance,85,2026-03-09,1.97,0.01,edit
C005706,CR0675,gaming,45,2026-03-18,0.22,0.18,meme_video
C005707,CR0405,tech,153,2026-04-20,9.9,0.24,clip
C005708,CR0207,music,51,2026-03-15,0.93,0.46,short_video
C005709,CR0295,gaming,158,2025-12-23,0.87,0.68,meme_video
C005710,CR0836,finance,48,2025-09-13,0.99,0.5,short_video
C005711,CR0892,fitness,23,2025-03-22,1.12,0.54,short_video
C005712,CR0241,food,86,2026-04-22,0.77,0.35,clip
C005713,CR0685,music,29,2025-01-22,1.8,0.06,edit
C005714,CR0049,finance,161,2025-02-12,3.69,0.59,clip
C005715,CR0442,fitness,22,2025-03-07,0.52,0.74,meme_video
C005716,CR0988,anime,112,2025-12-19,10.0,0.27,short_video
C005717,CR0242,anime,109,2025-06-21,6.75,0.97,edit
C005718,CR0775,sports,33,2025-02-26,8.87,0.55,clip
C005719,CR0451,tech,68,2026-02-10,1.73,0.2,edit
C005720,CR0706,gaming,56,2026-04-15,0.62,0.86,clip
C005721,CR0622,anime,72,2025-05-02,2.06,0.21,short_video
C005722,CR0556,music,21,2025-01-03,3.47,0.73,edit
C005723,CR0472,sports,61,2025-05-20,10.0,0.05,edit
C005724,CR0350,anime,58,2025-04-04,1.02,0.29,clip
C005725,CR0627,anime,40,2025-01-03,1.58,0.48,clip
C005726,CR0694,finance,58,2026-02-20,1.28,0.73,meme_video
C005727,CR0651,memes,9,2026-04-29,2.68,0.42,clip
C005728,CR0840,food,82,2025-07-05,1.73,0.89,meme_video
C005729,CR0946,food,40,2025-06-29,1.75,0.2,edit
C005730,CR0754,tech,101,2025-12-12,0.59,0.13,meme_video
C005731,CR0862,music,49,2025-03-17,1.09,0.98,meme_video
C005732,CR0746,sports,61,2025-08-20,0.79,0.95,edit
C005733,CR0514,sports,79,2025-12-09,2.85,0.27,meme_video
C005734,CR0999,fitness,38,2025-11-25,1.33,0.35,short_video
C005735,CR0265,memes,15,2025-05-09,6.68,0.15,clip
C005736,CR0802,music,51,2025-02-14,1.17,0.74,edit
C005737,CR0867,memes,10,2025-01-31,0.22,0.41,short_video
C005738,CR0802,sports,54,2026-02-19,10.0,0.03,meme_video
C005739,CR0892,fitness,54,2025-04-28,2.23,0.88,meme_video
C005740,CR0845,memes,21,2025-11-17,0.61,0.24,meme_video
C005741,CR0077,fitness,61,2025-03-13,3.11,0.26,short_video
C005742,CR0710,anime,62,2025-04-30,1.36,0.59,edit
C005743,CR0377,anime,30,2025-07-12,3.82,0.85,clip
C005744,CR0682,food,37,2026-03-21,1.39,0.7,edit
C005745,CR0654,sports,24,2025-02-15,2.77,0.51,clip
C005746,CR0979,memes,21,2025-02-23,0.72,0.82,clip
C005747,CR0657,finance,40,2026-02-15,1.57,0.22,clip
C005748,CR0383,fitness,34,2026-02-19,1.52,0.92,clip
C005749,CR0144,food,83,2025-08-26,0.83,0.89,clip
C005750,CR0357,food,48,2025-08-01,0.86,0.81,clip
C005751,CR0599,gaming,126,2026-04-18,0.43,0.29,short_video
C005752,CR0787,anime,63,2025-04-02,2.1,0.94,clip
C005753,CR0104,food,46,2025-04-09,1.72,0.16,short_video
C005754,CR0196,music,20,2025-04-07,0.6,0.47,short_video
C005755,CR0396,food,38,2025-12-31,0.72,0.09,meme_video
C005756,CR0124,memes,14,2025-01-18,1.85,0.55,short_video
C005757,CR0750,tech,235,2025-02-17,2.04,0.37,clip
C005758,CR0155,memes,19,2025-11-23,1.22,0.56,edit
C005759,CR0436,finance,171,2025-10-08,2.02,0.66,short_video
C005760,CR0497,tech,98,2026-03-26,0.87,0.52,meme_video
C005761,CR0176,finance,134,2026-01-31,2.06,0.06,edit
C005762,CR0539,memes,15,2026-01-30,3.92,0.32,clip
C005763,CR0841,tech,232,2025-09-21,0.32,0.89,edit
C005764,CR0720,gaming,71,2025-02-04,1.08,0.72,short_video
C005765,CR0355,music,46,2025-10-19,10.0,0.78,clip
C005766,CR0713,sports,74,2025-08-27,1.04,0.06,clip
C005767,CR0096,memes,23,2025-12-24,2.6,0.85,clip
C005768,CR0099,food,53,2025-07-23,0.47,0.39,short_video
C005769,CR0018,sports,76,2025-07-10,0.45,0.82,edit
C005770,CR0613,fitness,50,2025-06-22,2.68,0.61,edit
C005771,CR0262,anime,108,2025-02-22,3.87,0.53,short_video
C005772,CR0750,music,38,2025-09-15,0.51,0.49,edit
C005773,CR0625,anime,104,2025-11-05,1.96,0.19,clip
C005774,CR0990,food,52,2025-10-02,2.16,0.62,clip
C005775,CR0372,fitness,66,2025-05-16,2.38,0.84,meme_video
C005776,CR0510,sports,46,2025-06-06,0.59,0.19,clip
C005777,CR0216,fitness,37,2025-07-23,3.04,0.46,clip
C005778,CR0730,memes,6,2025-07-10,0.89,0.51,edit
C005779,CR0003,tech,172,2025-06-21,0.95,0.3,meme_video
C005780,CR0230,memes,25,2025-06-03,0.52,0.9,short_video
C005781,CR0169,sports,84,2026-03-07,1.52,0.56,short_video
C005782,CR0878,tech,130,2025-07-08,0.47,0.21,short_video
C005783,CR0681,anime,94,2025-03-16,0.29,0.99,clip
C005784,CR0927,sports,46,2025-09-08,2.5,0.06,meme_video
C005785,CR0498,memes,13,2025-11-04,4.82,0.2,clip
C005786,CR0457,memes,13,2025-06-07,0.46,0.56,short_video
C005787,CR0730,anime,40,2025-11-01,1.77,0.89,clip
C005788,CR0305,sports,64,2025-05-10,4.02,0.54,edit
C005789,CR0166,gaming,140,2026-02-16,1.67,0.69,short_video
C005790,CR0965,anime,76,2026-02-02,2.24,0.89,clip
C005791,CR0833,memes,6,2025-12-25,1.13,0.27,meme_video
C005792,CR0747,music,60,2025-04-27,4.36,0.16,edit
C005793,CR0525,anime,35,2025-01-26,1.37,0.35,edit
C005794,CR0665,fitness,64,2025-08-15,5.38,0.12,meme_video
C005795,CR0800,finance,174,2026-03-22,0.42,0.28,edit
C005796,CR0941,tech,122,2025-12-14,7.99,0.67,clip
C005797,CR0623,anime,67,2025-10-14,2.61,0.67,edit
C005798,CR0057,food,75,2025-12-13,1.46,0.46,meme_video
C005799,CR0430,gaming,161,2025-06-07,1.19,0.14,clip
C005800,CR0784,finance,134,2025-09-12,0.87,0.35,clip
C005801,CR0708,food,43,2025-08-13,1.93,0.32,clip
C005802,CR0890,fitness,75,2025-11-15,1.19,0.86,meme_video
C005803,CR0690,anime,53,2025-08-28,5.71,0.53,short_video
C005804,CR0934,anime,70,2025-02-05,4.68,0.19,meme_video
C005805,CR0821,fitness,97,2025-04-05,4.4,0.75,meme_video
C005806,CR0297,anime,33,2025-10-14,0.33,0.91,short_video
C005807,CR0218,memes,6,2025-11-22,0.54,0.42,edit
C005808,CR0208,music,57,2026-03-12,1.38,0.72,clip
C005809,CR0463,fitness,85,2025-03-20,2.8,0.68,short_video
C005810,CR0389,finance,134,2025-12-24,1.1,0.57,meme_video
C005811,CR0203,finance,103,2025-10-02,0.42,0.73,clip
C005812,CR0905,gaming,160,2026-03-10,2.09,0.49,meme_video
C005813,CR0823,sports,25,2025-12-12,1.23,0.09,edit
C005814,CR0286,finance,168,2025-10-29,1.55,0.11,meme_video
C005815,CR0520,gaming,32,2025-06-26,1.77,0.89,clip
C005816,CR0044,finance,175,2025-10-21,1.56,0.45,clip
C005817,CR0835,memes,16,2025-12-01,1.92,0.97,meme_video
C005818,CR0787,finance,117,2026-04-22,2.33,0.92,edit
C005819,CR0754,fitness,85,2026-02-11,3.11,0.27,clip
C005820,CR0687,fitness,116,2025-07-05,1.1,0.51,edit
C005821,CR0719,fitness,24,2026-04-06,1.58,0.21,edit
C005822,CR0826,anime,77,2025-01-12,2.71,0.86,meme_video
C005823,CR0352,food,45,2025-07-14,1.1,0.34,clip
C005824,CR0390,food,28,2025-02-07,1.09,0.6,clip
C005825,CR0752,finance,170,2025-05-06,0.28,0.54,meme_video
C005826,CR0060,food,35,2025-02-27,2.34,0.03,clip
C005827,CR0963,gaming,160,2025-01-19,2.57,0.62,clip
C005828,CR0477,anime,52,2025-07-11,0.84,0.14,clip
C005829,CR0352,fitness,80,2025-01-19,9.22,0.9,short_video
C005830,CR0696,anime,89,2026-04-25,0.99,0.09,edit
C005831,CR0980,finance,180,2025-04-27,3.21,0.29,edit
C005832,CR0196,food,89,2025-07-28,1.16,0.12,clip
C005833,CR0875,anime,118,2026-01-06,3.8,0.02,edit
C005834,CR0454,tech,135,2026-02-04,5.53,0.51,short_video
C005835,CR0135,gaming,148,2026-03-20,0.76,0.22,edit
C005836,CR0300,music,41,2025-06-25,6.76,0.12,edit
C005837,CR0737,anime,36,2025-05-14,2.09,0.98,short_video
C005838,CR0087,finance,52,2026-01-27,1.64,0.1,meme_video
C005839,CR0307,food,39,2026-01-15,0.84,0.77,edit
C005840,CR0423,food,49,2026-01-07,0.88,0.15,meme_video
C005841,CR0097,music,34,2025-07-05,0.59,0.83,clip
C005842,CR0789,sports,73,2025-03-11,4.22,0.17,edit
C005843,CR0526,music,49,2026-01-20,2.74,0.39,meme_video
C005844,CR0479,music,39,2025-11-26,1.49,0.44,short_video
C005845,CR0902,gaming,106,2025-03-17,1.31,0.85,meme_video
C005846,CR0494,anime,112,2025-04-25,2.8,0.04,clip
C005847,CR0372,sports,28,2026-04-10,10.0,0.59,short_video
C005848,CR0244,memes,8,2026-02-11,1.63,0.29,edit
C005849,CR0865,tech,235,2025-10-08,3.8,0.51,edit
C005850,CR0174,sports,63,2025-04-21,1.02,0.03,short_video
C005851,CR0839,anime,46,2025-03-25,4.78,0.15,edit
C005852,CR0114,memes,7,2025-09-15,0.44,0.38,meme_video
C005853,CR0891,food,81,2025-02-20,2.62,0.21,meme_video
C005854,CR0430,music,55,2025-10-01,3.95,0.63,clip
C005855,CR0440,music,34,2026-03-26,2.37,1.0,meme_video
C005856,CR0836,sports,21,2025-08-09,1.34,0.64,short_video
C005857,CR0850,memes,30,2025-01-24,2.92,0.29,edit
C005858,CR0915,food,85,2025-02-01,7.62,0.26,meme_video
C005859,CR0194,finance,105,2026-04-28,1.3,0.13,edit
C005860,CR0563,memes,18,2025-04-07,4.9,0.58,short_video
C005861,CR0762,memes,18,2025-02-11,3.14,0.35,meme_video
C005862,CR0866,anime,105,2026-03-09,1.97,0.82,clip
C005863,CR0767,finance,163,2025-06-29,5.83,0.06,edit
C005864,CR0862,gaming,40,2026-01-21,4.09,0.84,meme_video
C005865,CR0803,tech,133,2025-01-28,0.86,0.44,meme_video
C005866,CR0868,food,63,2025-04-08,1.14,0.88,meme_video
C005867,CR0565,tech,102,2025-11-08,0.33,0.39,edit
C005868,CR0787,memes,14,2025-04-02,7.67,0.58,clip
C005869,CR0483,anime,43,2025-09-17,6.95,0.99,meme_video
C005870,CR0328,finance,124,2025-10-03,2.4,0.31,clip
C005871,CR0887,finance,165,2025-10-25,1.03,0.76,clip
C005872,CR0454,music,25,2025-10-07,2.95,0.25,meme_video
C005873,CR0262,anime,53,2025-10-25,2.64,0.94,short_video
C005874,CR0580,fitness,94,2025-06-17,2.0,0.71,edit
C005875,CR0330,anime,72,2025-03-27,10.0,0.6,clip
C005876,CR0650,tech,187,2025-09-11,1.9,0.67,edit
C005877,CR0208,tech,148,2025-04-16,0.86,0.44,meme_video
C005878,CR0392,sports,38,2025-07-13,2.66,0.07,edit
C005879,CR0963,sports,20,2026-03-09,0.67,0.48,edit
C005880,CR0250,anime,27,2025-03-30,0.29,0.27,short_video
C005881,CR0264,memes,5,2025-07-29,5.61,0.05,edit
C005882,CR0618,finance,31,2025-01-23,1.97,0.54,short_video
C005883,CR0727,sports,66,2025-10-24,0.37,0.89,edit
C005884,CR0671,memes,10,2025-12-12,4.27,0.29,clip
C005885,CR0374,gaming,166,2025-02-25,1.21,0.94,short_video
C005886,CR0908,sports,29,2026-03-19,2.0,0.66,meme_video
C005887,CR0953,anime,36,2025-11-10,5.34,0.52,clip
C005888,CR0528,tech,129,2026-02-01,2.49,0.97,short_video
C005889,CR0737,music,20,2025-09-04,0.32,0.74,meme_video
C005890,CR0427,tech,159,2025-04-27,3.44,0.47,short_video
C005891,CR0098,memes,28,2026-02-11,6.88,0.88,edit
C005892,CR0924,anime,66,2026-03-19,1.71,0.79,meme_video
C005893,CR0629,memes,27,2026-01-10,1.07,0.81,short_video
C005894,CR0738,tech,117,2025-03-03,3.3,0.22,clip
C005895,CR0092,music,20,2025-04-30,0.17,0.47,meme_video
C005896,CR0166,music,17,2025-01-28,0.51,0.09,short_video
C005897,CR0003,tech,74,2025-05-24,2.12,0.85,meme_video
